time,open,high,low,close,volume
2019-03-01,59960,59960,59920,59960,34010
2019-03-04,59960,60080,58980,59960,8580
2019-03-05,58720,60010,58720,59960,35720
2019-03-06,59960,60130,59960,59960,9290
2019-03-07,59960,60400,59960,60330,19290
2019-03-08,60330,60330,59750,59750,2120
2019-03-11,59960,59960,59960,59960,20440
2019-03-12,60730,60730,60730,60730,10
2019-03-13,60730,60860,60010,60820,35650
2019-03-14,60820,62020,60820,60910,10980
2019-03-15,60910,61970,60910,61970,14420
2019-03-18,61970,66290,61970,65710,24690
2019-03-19,65710,65710,64890,65710,20760
2019-03-20,65670,65710,61690,65710,3820
2019-03-21,64890,68130,64890,68130,67840
2019-03-22,66930,66930,65710,65710,21290
2019-03-25,65710,65710,65290,65710,18830
2019-03-26,65710,65710,65290,65710,22040
2019-03-27,65710,65910,65710,65710,8990
2019-03-28,65290,65910,65290,65710,5250
2019-03-29,65710,65710,65710,65710,4190
2019-04-01,65710,65910,65710,65910,8040
2019-04-02,66120,66200,65710,66150,20920
2019-04-03,65710,65710,65710,65710,17170
2019-04-04,65710,65760,65710,65710,10520
2019-04-05,64890,65790,64890,65710,30360
2019-04-08,65710,65910,65710,65710,12080
2019-04-09,65710,66120,65710,65990,11480
2019-04-10,66090,66930,66040,66450,31420
2019-04-11,66450,66530,65990,66530,4660
2019-04-12,66530,66530,65710,66450,1940
2019-04-16,65710,65990,65710,65990,12480
2019-04-17,65760,65990,65760,65990,8090
2019-04-18,65910,66090,65710,65990,4650
2019-04-19,65910,65990,65760,65760,3950
2019-04-22,65760,67310,65090,65209,13360
2019-04-23,65670,65910,65670,65710,48590
2019-04-24,66120,66120,65710,65760,6570
2019-04-25,66120,66120,65710,66040,3530
2019-04-26,65710,66530,65710,66530,9420
2019-05-02,66530,67710,66480,66530,3940
2019-05-03,66530,66530,65710,66530,78290
2019-05-06,66530,66530,65760,66530,470
2019-05-07,65710,66530,65710,66530,7070
2019-05-08,66120,69820,66120,66740,26280
2019-05-09,66530,66740,66530,66740,14110
2019-05-10,66330,66530,66330,66530,510
2019-05-13,66120,66530,66120,66120,10250
2019-05-14,65760,66290,65760,66290,7350
2019-05-15,67350,67350,66150,66150,6260
2019-05-16,65910,66930,65760,66930,3410
2019-05-17,66930,66930,66930,66930,2000
2019-05-20,66120,66890,66120,66120,960
2019-05-21,66150,66450,66120,66150,3660
2019-05-22,65910,66240,65910,65910,8290
2019-05-23,65910,66450,65710,66450,7380
2019-05-24,67760,71050,66450,67760,169700
2019-05-27,67760,68990,67760,68990,700
2019-05-28,66530,66930,66530,66930,5090
2019-05-29,66930,66930,66530,66530,3190
2019-05-30,66450,67310,66450,67310,11270
2019-05-31,67310,67310,67310,67310,0
2019-06-03,67310,67310,65910,65910,1430
2019-06-04,65790,65790,65790,65790,1240
2019-06-05,67350,68070,66090,66090,23960
2019-06-06,66090,67680,66090,67260,20360
2019-06-07,66630,66630,66630,66630,150
2019-06-10,66420,67350,66130,67350,520
2019-06-11,67350,67350,66250,67220,2040
2019-06-12,66540,66840,66420,66840,410
2019-06-13,65790,66840,65710,66840,10320
2019-06-14,67260,67650,67260,67390,11200
2019-06-17,68940,71420,67260,67260,2520
2019-06-18,67260,67430,67260,67430,5490
2019-06-19,67430,67480,67310,67310,5730
2019-06-20,67260,67350,66880,67350,5710
2019-06-21,67350,67850,67350,67350,6670
2019-06-24,66420,67350,66090,67260,9950
2019-06-25,67260,67350,67100,67350,21150
2019-06-26,67260,67310,65160,65160,10660
2019-06-27,65379,67430,65379,67260,8000
2019-06-28,67260,67680,66420,67680,6510
2019-07-01,67650,67650,66000,67260,3070
2019-07-02,66050,67260,66050,67260,5210
2019-07-03,67260,67260,67260,67260,700
2019-07-04,66810,66810,66510,66510,4800
2019-07-05,67220,67220,67220,67220,10
2019-07-08,67220,67220,66840,66840,2080
2019-07-09,66840,67220,66840,66840,3800
2019-07-10,66840,66840,66130,66840,160
2019-07-11,67170,67170,66670,66670,460
2019-07-12,66670,66670,63020,65160,13660
2019-07-15,66670,67100,65250,66930,3130
2019-07-16,66930,66930,66630,66630,7430
2019-07-17,66420,66810,66380,66810,270
2019-07-18,66810,66810,66720,66760,6860
2019-07-19,66810,66810,66810,66810,100
2019-07-22,65790,65870,65790,65820,4340
2019-07-23,65820,66840,65410,65820,4610
2019-07-24,65920,66420,65920,66000,24150
2019-07-25,66050,66420,65920,66420,2880
2019-07-26,66420,66420,65570,65570,5800
2019-07-29,66000,66000,65820,66000,8160
2019-07-30,66210,66630,65160,65160,6110
2019-07-31,65200,65410,65160,65379,13820
2019-08-01,65160,65500,65160,65200,8380
2019-08-02,65200,66000,65160,66000,7580
2019-08-05,65570,65570,65160,65330,2250
2019-08-06,65160,65570,65160,65379,9780
2019-08-07,65160,66420,65290,65920,6320
2019-08-08,65570,65760,65570,65760,8520
2019-08-09,65570,66000,65570,65710,7960
2019-08-12,65760,66380,65760,66000,2610
2019-08-13,66810,67260,66130,66130,3750
2019-08-14,66000,66210,66000,66000,7240
2019-08-15,66000,66810,65760,66810,14200
2019-08-16,66420,66420,65710,66210,1280
2019-08-19,66000,66210,66000,66210,10800
2019-08-20,65570,66210,65570,66000,19160
2019-08-21,66210,66210,65870,66000,19750
2019-08-22,66210,66210,65920,66000,14580
2019-08-23,65820,67260,65820,67220,11090
2019-08-26,66840,66840,66470,66470,10550
2019-08-27,66840,66840,66590,66590,8910
2019-08-28,66630,66630,66250,66250,3390
2019-08-29,66420,66420,66130,66160,10180
2019-08-30,66160,66210,66090,66210,6840
2019-09-03,65570,66050,65570,66050,4330
2019-09-04,65710,66090,65710,66000,6670
2019-09-05,66000,66210,66000,66210,3020
2019-09-06,66210,66210,65960,66000,17780
2019-09-09,66000,66250,66000,66000,2940
2019-09-10,66000,66470,66000,66420,24000
2019-09-11,66130,66250,66050,66250,7140
2019-09-12,66250,66590,66250,66420,3740
2019-09-13,66210,66630,66000,66050,12740
2019-09-16,66050,67260,66050,67260,59890
2019-09-17,67260,68180,67260,68180,100340
2019-09-18,69360,70210,69360,70070,8580
2019-09-19,70170,70170,69360,69780,3660
2019-09-20,69360,69570,69160,69530,12590
2019-09-23,69530,69530,68100,68220,13020
2019-09-24,68100,68150,67550,67550,3020
2019-09-25,67480,67480,66760,67480,19200
2019-09-26,67650,68940,67480,67680,7990
2019-09-27,67850,68100,66880,67650,8350
2019-09-30,67650,68400,67260,68180,6560
2019-10-01,67770,68690,67770,68560,6220
2019-10-02,68560,68940,68150,68150,23200
2019-10-03,68180,68510,68100,68510,9410
2019-10-04,69320,69360,68100,68450,6130
2019-10-07,68510,68940,68310,68940,8750
2019-10-08,68940,68940,68270,68820,6600
2019-10-09,68820,68820,68510,68690,11090
2019-10-10,68690,68690,67260,68020,3260
2019-10-11,68100,68100,67510,67510,980
2019-10-14,67510,67510,66880,67480,12880
2019-10-15,67260,71380,66880,68070,12490
2019-10-16,67680,67900,67650,67900,19600
2019-10-17,67850,67850,66840,67010,5300
2019-10-18,67220,67260,66420,66420,7750
2019-10-21,66590,66930,66590,66840,14440
2019-10-22,67480,68510,67260,67650,4770
2019-10-23,67650,67650,67550,67650,3190
2019-10-24,67510,67600,67260,67260,7080
2019-10-25,67260,67260,66840,67220,17730
2019-10-28,67220,67220,66670,66840,1510
2019-10-29,66630,66840,66630,66840,1800
2019-10-30,66840,66840,66670,66840,10330
2019-10-31,67700,67700,65340,65560,41470
2019-11-01,65560,65560,64310,64519,16730
2019-11-04,64519,65129,64260,64519,8650
2019-11-05,64700,65129,64700,64910,6490
2019-11-06,64910,65090,64700,64700,7080
2019-11-07,64700,64700,62990,64260,7950
2019-11-08,64260,64260,63830,64260,1570
2019-11-11,64260,64260,64060,64190,31540
2019-11-12,64260,65290,64060,64260,5930
2019-11-13,64260,64910,64260,64260,1140
2019-11-14,64260,64260,63830,63830,690
2019-11-15,63830,64260,61700,64220,6490
2019-11-18,64260,64260,63330,63330,7840
2019-11-19,63420,63420,62550,62990,6990
2019-11-20,62990,62990,62770,62990,7090
2019-11-21,63190,65129,62990,62990,3520
2019-11-22,63190,63190,61490,61490,4320
2019-11-25,61280,61280,58700,59550,8880
2019-11-26,59990,59990,59220,59940,11540
2019-11-27,59940,59990,59520,59520,19640
2019-11-28,59770,59770,59550,59550,340
2019-11-29,58700,60410,58700,59550,6540
2019-12-02,59550,59550,58830,59550,15710
2019-12-03,58970,59770,58970,59550,1010
2019-12-04,59340,59550,59080,59130,1320
2019-12-05,58700,58700,57940,58050,3760
2019-12-06,58270,58700,58270,58480,4300
2019-12-09,58270,58360,57840,57840,16440
2019-12-10,57840,58270,57760,57760,560
2019-12-11,57760,57760,57240,57240,4170
2019-12-12,56980,56980,56260,56260,3470
2019-12-13,55790,55790,53550,53770,16250
2019-12-16,53770,57500,53770,56630,8380
2019-12-17,56610,56610,55690,55690,2290
2019-12-18,55690,55690,53770,53990,16010
2019-12-19,53990,53990,53390,53550,11350
2019-12-20,53550,53600,51190,51410,48630
2019-12-23,51410,51850,51190,51850,41930
2019-12-24,51850,51850,51410,51410,7710
2019-12-25,51410,51850,51410,51850,12070
2019-12-26,51460,51460,51370,51410,47260
2019-12-27,51410,52270,51370,51410,51860
2019-12-30,51460,52360,51370,51370,11700
2019-12-31,48930,52270,48930,51410,310
2020-01-02,51410,51460,49270,49750,10070
2020-01-03,51290,51290,50130,51160,1770
2020-01-06,51160,52270,51160,52270,3040
2020-01-07,52270,52660,50560,51410,6530
2020-01-08,51410,52440,51410,51630,16310
2020-01-09,51630,52620,51630,52620,3340
2020-01-10,52700,53990,52620,53550,25550
2020-01-13,53550,56130,53550,56050,31960
2020-01-14,56470,58190,56470,57840,92950
2020-01-15,59130,59300,56980,57840,48400
2020-01-16,57840,57840,56980,57410,9760
2020-01-17,57410,57410,56770,56980,16680
2020-01-20,56980,56980,56570,56980,8080
2020-01-21,56980,56980,55300,55690,38120
2020-01-22,55690,56130,55490,55690,2520
2020-01-30,55490,55690,53990,55690,27940
2020-01-31,54420,54850,54250,54250,15340
2020-02-03,50600,53940,50480,50950,10620
2020-02-04,50950,53520,50130,50560,11930
2020-02-05,50560,53090,50560,50990,3270
2020-02-06,51410,51410,50560,50780,20660
2020-02-07,51760,51760,50560,50560,22390
2020-02-10,50560,50780,50510,50560,3670
2020-02-11,50560,51370,50510,50560,6780
2020-02-12,50390,50560,50390,50560,4750
2020-02-13,50560,51190,50560,50990,51120
2020-02-14,50780,50780,50510,50560,6910
2020-02-17,50560,50560,50130,50130,24150
2020-02-18,50130,50130,50040,50040,4820
2020-02-19,49910,49910,49660,49710,47620
2020-02-20,49710,49710,49480,49710,33630
2020-02-21,49710,49710,49520,49520,5980
2020-02-24,49520,49520,48420,49270,6260
2020-02-25,46100,48800,46100,48800,9730
2020-02-26,48800,49270,47560,49270,23390
2020-02-27,49270,49270,48240,48420,1470
2020-02-28,48240,48240,46570,46570,6820
2020-03-02,45450,46280,43660,44260,20590
2020-03-03,44260,45410,44260,44390,37680
2020-03-04,44390,45410,44390,44780,55020
2020-03-05,44990,47900,44990,47900,18110
2020-03-06,48840,50560,47900,50350,59850
2020-03-09,47560,47600,46830,46830,24860
2020-03-10,44090,49520,44090,48420,23180
2020-03-11,48420,49270,47770,47990,32210
2020-03-12,45850,46280,44650,45800,193220
2020-03-13,45160,45160,42640,42890,35040
2020-03-16,42890,44950,42710,42890,9460
2020-03-17,44520,44520,42640,42840,15750
2020-03-18,43700,44560,43270,44350,19500
2020-03-19,44350,44350,42640,42840,59360
2020-03-20,42840,42890,42640,42640,47230
2020-03-23,42590,42640,39670,39670,26320
2020-03-24,39670,39670,36970,37320,24590
2020-03-25,37490,39070,37490,38990,48260
2020-03-26,39210,41130,38570,41130,33930
2020-03-27,40700,41130,38990,40910,33200
2020-03-30,40700,40700,38140,40660,13250
2020-03-31,40620,40620,39030,39630,10960
2020-04-01,39630,40910,38590,40910,7650
2020-04-03,40700,41340,40280,41000,10160
2020-04-06,43660,43700,42550,43270,17450
2020-04-07,43700,45850,43360,44990,39060
2020-04-08,45850,45850,44090,44990,29070
2020-04-09,44950,45200,44900,44990,26490
2020-04-10,45410,45800,44990,45160,25050
2020-04-13,45330,46280,45200,45930,61920
2020-04-14,45930,46070,44990,45580,39210
2020-04-15,45410,46750,45410,46710,39540
2020-04-16,46710,47090,45410,46780,32900
2020-04-17,46780,47510,45410,46780,63560
2020-04-20,47090,47090,45410,46280,105390
2020-04-21,45450,46280,44900,44900,51560
2020-04-22,43410,45200,43410,45200,27930
2020-04-23,45850,47510,45160,45200,52440
2020-04-24,45200,45410,44520,44520,58900
2020-04-27,44560,46020,44560,45200,18940
2020-04-28,46070,46070,44990,45200,33200
2020-04-29,45410,45730,45200,45410,42110
2020-05-04,45410,45410,44900,44900,16210
2020-05-05,44900,44900,44130,44560,169520
2020-05-06,44560,44990,44390,44950,6020
2020-05-07,44950,45410,44900,45110,17400
2020-05-08,45370,45370,45110,45250,40010
2020-05-11,45370,45500,45200,45370,31310
2020-05-12,45410,47000,45410,46710,32210
2020-05-13,46330,49140,46330,48420,74940
2020-05-14,48420,48640,47810,48210,52500
2020-05-15,48210,48540,47950,48210,77560
2020-05-18,48110,48210,47130,47560,44110
2020-05-19,47900,49270,47900,48240,38110
2020-05-20,48210,48280,47560,47990,21440
2020-05-21,48640,49270,47770,48840,48660
2020-05-22,48840,49870,48840,49830,42010
2020-05-25,49910,50990,49830,50990,45250
2020-05-26,50990,51460,50780,51340,50460
2020-05-27,51410,51510,50730,50730,28890
2020-05-28,50990,51080,50690,50780,33070
2020-05-29,50990,51110,50850,50950,18500
2020-06-01,50990,51550,50990,51410,19940
2020-06-02,51410,51410,51240,51410,24360
2020-06-03,51410,51460,51240,51410,27240
2020-06-04,50430,52700,50430,52700,48290
2020-06-05,53140,56170,53140,55690,58170
2020-06-08,55920,57840,55690,56130,59960
2020-06-09,56130,56570,54850,55270,19130
2020-06-10,55270,55270,53250,54850,24610
2020-06-11,53690,56680,51630,51630,28210
2020-06-12,48240,51190,48240,51190,40030
2020-06-15,51410,53340,51410,52700,28970
2020-06-16,53300,53300,52440,52990,45110
2020-06-17,52990,53040,51410,52270,65640
2020-06-18,53090,53090,52270,52700,33460
2020-06-19,52700,53140,52270,52270,17900
2020-06-22,52270,52920,52160,52180,18490
2020-06-23,52270,52490,52160,52180,10030
2020-06-24,52180,52490,52060,52060,8170
2020-06-25,52010,52010,50990,51410,12440
2020-06-26,51410,52110,51080,51410,7630
2020-06-29,51410,51410,49360,49480,15520
2020-06-30,49480,50130,48930,49480,20510
2020-07-01,48840,50480,48840,50480,7230
2020-07-02,50130,50900,49480,50780,12350
2020-07-03,50990,52270,50950,52270,22630
2020-07-06,52400,53550,52360,53550,34450
2020-07-07,54370,54800,53340,53340,37780
2020-07-08,54420,54420,53470,53550,9930
2020-07-09,53550,53820,53040,53090,16840
2020-07-10,53140,53550,52920,53550,13380
2020-07-13,53990,54210,53550,53990,11630
2020-07-14,53990,54160,53470,53470,12670
2020-07-15,53640,53730,53180,53250,9080
2020-07-16,53250,53940,51410,51410,27830
2020-07-17,53650,54540,51510,51510,34810
2020-07-20,51510,53650,51510,52800,13050
2020-07-21,52800,52940,52310,52400,7290
2020-07-22,52400,52570,51860,51860,11560
2020-07-23,51860,51900,51280,51410,22700
2020-07-24,51410,51630,49180,50920,43700
2020-07-27,47400,49090,47400,47890,64440
2020-07-28,46940,50340,46940,50340,25210
2020-07-29,50070,50070,48110,48740,30260
2020-07-30,48740,49180,48280,48740,10680
2020-07-31,48280,48740,47890,48470,11190
2020-08-03,48280,48470,48070,48470,19610
2020-08-04,48500,49410,48500,49130,19740
2020-08-05,49180,49630,49130,49630,27930
2020-08-06,49630,50030,49530,49630,15650
2020-08-07,49630,49630,49230,49230,15130
2020-08-10,49180,49580,49090,49180,21590
2020-08-11,50390,50390,49180,49530,13380
2020-08-12,49530,49840,49530,49840,26300
2020-08-13,49840,50120,49630,50070,30110
2020-08-14,50070,50390,50070,50300,25030
2020-08-17,50300,50300,50070,50160,15030
2020-08-18,50120,50520,49990,50520,15320
2020-08-19,50520,52090,50520,52090,36540
2020-08-20,52310,52530,51190,51190,18350
2020-08-21,51860,51860,51150,51410,14440
2020-08-24,51820,51820,50870,51330,18410
2020-08-25,52090,52090,51460,51630,12980
2020-08-26,51630,51680,51410,51680,7000
2020-08-27,51680,51860,51330,51370,8930
2020-08-28,51370,52310,51330,52310,40320
2020-08-31,52310,52750,51860,51860,23750
2020-09-01,52310,52310,51860,52140,20250
2020-09-03,52210,52750,52210,52620,45730
2020-09-04,52570,53290,52310,53290,51930
2020-09-07,53600,53920,53430,53880,60750
2020-09-08,53650,55890,53650,55890,83040
2020-09-09,55890,55890,55220,55660,24530
2020-09-10,55580,55580,55180,55300,22490
2020-09-11,55440,55440,55220,55350,21680
2020-09-14,55890,55890,55260,55260,17160
2020-09-15,55300,55440,55260,55260,4640
2020-09-16,55260,56380,55260,55930,36070
2020-09-17,56280,56430,55930,56030,48950
2020-09-18,55890,56070,55440,55890,21090
2020-09-21,55440,55480,55260,55390,21530
2020-09-22,55390,55390,55040,55120,31740
2020-09-23,55080,55890,55040,55220,15670
2020-09-24,55850,55850,55220,55300,6400
2020-09-25,55440,55440,54140,54770,25990
2020-09-28,54770,55000,54470,54540,21500
2020-09-29,54770,54770,54190,54360,42200
2020-09-30,54230,54310,53960,53960,28760
2020-10-01,53960,55350,53960,54820,10390
2020-10-02,54820,54820,54280,54470,17130
2020-10-05,54470,54500,54310,54360,20710
2020-10-06,54360,54540,54110,54110,34180
2020-10-07,54540,54860,54140,54770,30140
2020-10-08,55000,55000,54540,54640,15210
2020-10-09,54640,54640,54230,54230,14900
2020-10-12,54230,54230,53960,53960,21100
2020-10-13,53960,54110,53960,53960,5090
2020-10-14,54050,54050,52620,52620,61790
2020-10-15,52620,52750,52170,52400,42160
2020-10-16,52570,52970,52400,52710,15780
2020-10-19,54190,54190,52850,53240,22480
2020-10-20,53240,53240,53070,53070,32300
2020-10-21,54000,54000,53290,53740,72600
2020-10-22,53740,54000,53650,53700,48040
2020-10-23,53700,53740,53470,53560,39460
2020-10-26,53650,53880,53390,53520,91040
2020-10-27,53430,53430,52670,52670,58740
